author_id,author_name
15089,Roy Porter
26182,Roy Richard Grinker
91417,Roy Ridgway
65503,Roy Rosenzweig
84471,Roy Rowan
88813,Roy Ruffin
96340,Roy Sheppard
50731,Roy Sorrels
57362,Roy Sparkia
81940,Roy Sternman
101293,Roy Strong
34428,Roy Thomas
47396,Roy Trower
31648,Roy V. Young
80332,Roy Vartabedian
98815,Roy Vickers
6229,Roy W. Poe
50329,Roy Wandelmaier
1818,Roy Willis
78111,Roy Z Kemp
76073,"Roy and Evans, Dale Rogers"
11740,"Roy, Jr. Blount"
39359,Royal B. Hassrick
80095,Royal B. Stratton
79302,Royal Commission on the Future of the Toronto Waterfront (Canada)
64223,Royal Geographic Society
79514,Royal L. Garff
54761,Royal V Carley
51275,Royal canadian Airforce
93372,Royall
31113,Royall Tyler
44113,Royce Flippin
2674,Royina Grewal
82324,Royster
78543,Royston Ellis
35704,Royston M.  Roberts
71319,Royston M. Roberts
45052,Roz Bailey
92334,Roz Chast
66433,Roz D. Fox
74071,Roz Dennny Fox
15998,Roz Denny
6196,Roz Denny Fox
36491,Roz Dennyk Fox
17726,Roz Fox
53414,Roz Kaveney
7594,Roz Levine
44128,Roz Warren
75541,Rozanne Gold
55984,Rozanne L. Williams
52374,Rozanne Lanczak Williams
35357,Rozanne Williams
99030,Rozemarijn De Witte
98805,Rozsa Peter
29668,Ru Emerson
37384,Ruaridh Nicoll
19369,Rubem A Alves
12840,Rubem Fonseca
13471,Ruben Dario
78074,Ruben Gallego
61175,Ruben Nojd
41499,Rubens
2788,Rubin Carter
70987,Rubinstein
100512,Ruby Ann Boxcar
9038,Ruby Cohn
53368,Ruby Ferguson
40672,Ruby Horansky
69429,Ruby J. Jensen
12610,Ruby Jean Jensen
3169,Ruby Jensen
75530,Ruby L. Kennedy
86439,Ruby MacDonald
82052,Ruby Nelson
41365,Ruby Storm
59199,Ruby Vise
18669,Ruby White
35349,RubÃ©n DarÃ­o
85335,Rudhyas
72844,Rudi Dutschke
96660,Rudi Volti
26012,Rudi van Dantzig
87991,Rudi-Marek Dutschke
100901,Rudie H. Kuiter
14983,Rudiger Dahlke
90286,Rudiger Riehl
82028,Rudiger Safranski
33365,Rudolf Arnheim
91957,Rudolf Carnap
9984,Rudolf Dreikurs
33070,Rudolf E. Kuenzli
68111,Rudolf Elvers
39051,Rudolf F. Graf
41228,Rudolf Flesch
100044,Rudolf Franz Flesch
97067,Rudolf Handstanger
52849,Rudolf Herfurtner
45767,Rudolf Kippenhahn
97079,Rudolf Kloiber
63417,Rudolf M. Dekker
94827,Rudolf Marko
77142,Rudolf Otto Wiemer
86061,Rudolf Pesch
48866,Rudolf Prokop
47176,Rudolf PÃ¤tzold
9924,Rudolf Ritsema
52599,Rudolf Rucker
86062,Rudolf Schnackenburg
47524,Rudolf SeebaÃ?Â?
30982,Rudolf Spindler
7571,Rudolf Steiner
16437,Rudolf Steiner Schule Ruhrgebiet
92925,Rudolf SubÃ­k
61295,Rudolf V.B. Rucker
87120,Rudolf Wittkower
24909,Rudolfo A. Anaya
3715,Rudolfo Anaya
98792,Rudolph Dirks
61159,Rudolph Erich Raspe
61519,Rudolph F. Norden
9787,Rudolph F. Rau
43916,Rudolph F. Verderber
47182,Rudolph Fisher
49902,Rudolph Giuliani
44617,Rudolph Grey
46727,Rudolph M. Ballentine
47810,Rudolph Verderber
33526,Rudolph Vrba
34325,Rudolph W. Giuliani
5604,Rudrananda
71483,Rudy Behlmer
46806,Rudy De Reyna
28480,Rudy Galindo
97129,Rudy Kouhoupt
8004,Rudy Rucker
96523,Rudy Shur
94787,Rudy Tomjanovich
52683,Rudy V. B. Rucker
90997,Rudy Von Bitter Rucker
32828,Rudy Wiebe
3072,Rudyard Kipling
59835,Rudygard Kipling
48959,Rudzka
86030,Ruediger Dahlke
2204,Rufina Philby
82441,Rufus Estes
90065,Rufus P. Browning
32728,Ruhama Veltfort
7410,Rui Nunes
85787,Rui Zink
98181,Ruiqing Luo
38354,Rukhsana Ahmad
61885,Rukshana Smith
6342,Rumer Godden
71438,Rumer Gooden
31625,Rumi
7848,Rumiko Takahashi
2498,Running Press
24894,Rupa Bajwa
45453,Rupaul
68872,Rupert Besley
21465,Rupert Brooke
69497,Rupert Butler
9390,Rupert Everett
96196,Rupert Faulkner
81140,Rupert Fawcett
48162,Rupert Furneaux
77721,Rupert Gilchrist
88684,Rupert Gould
64007,Rupert Heath
85887,Rupert Isaacson
47432,Rupert Matthews
29876,Rupert McCall
70082,Rupert Morgan
39569,Rupert Mountjoy
12831,Rupert Neudeck
77074,Rupert Oliver
32163,Rupert Ross
24165,Rupert Sheldrake
6001,Rupert Thomson
86157,Ruqaiyyah Waris Maqsood
71203,Ruriko Pilgrim
92063,Rus Morgan
57093,Rusel DeMaria
50072,Rusel Demaria
741,"Rush H., III Limbaugh"
12564,Rush Limbaugh
86387,Rushdie
47498,Rushton
75631,Ruslan Ngah
95050,Russ
48682,Russ Bus
82770,Russ Busby
85307,Russ Edwards
68704,Russ Jolley
74958,Russ Kauf
51027,Russ Kerr
14744,Russ Kick
48942,Russ Manning
8912,Russ Martin
77050,Russ Parsons
77358,Russ Pottle
29542,Russ Rueger
18567,Russ Rymer
46394,Russ Shipton
65635,Russ Whitney
83189,Russel                       Jb
54870,Russel J. Reiter
85209,"Russel J., Ph.D. Reiter"
26161,Russel Like
80328,Russel T. Hitt
19263,Russell
78232,Russell A. Barkley
11987,Russell A. Brown
8862,Russell Allen. Stultz
13488,Russell Andrews
99608,Russell Arthur Lockhart
5083,Russell Ash
16782,Russell Atwood
62352,Russell B. Shaw
5052,Russell Baker
465,Russell Banks
48337,Russell Bintliff
40715,Russell Borland
95833,Russell Braddon
72547,Russell Buddy Helm
35677,Russell Burrill
40419,Russell C Mott
49205,Russell Charles Leong
82583,Russell Charles Wheeler
65891,Russell Chun
38608,Russell Ciochon
101280,Russell D. Roberts
55846,Russell E. Erickson
75875,Russell Frank. Weigley
15256,Russell Freedman
87358,Russell Ginns
82250,Russell Gould
6871,Russell Grant
86407,Russell Greenberg
63933,Russell H. Conwell
95067,Russell H. Cornwell
36547,Russell H. Greenan
48884,Russell Hart
78790,Russell Hill
11133,Russell Hoban
77018,Russell J Thomsen
33419,Russell Jacoby
58334,Russell James
44499,Russell Jones
43929,Russell K. Schroeder
29811,Russell K. Schutt
42471,Russell Kick
34217,Russell Kirk
85991,Russell L Drake
66018,Russell L.  Ackoff
23939,Russell L. Blaylock
1254,Russell L. Ford
5146,Russell Lee
62841,Russell Lucas
48007,Russell M. Griffin
91309,Russell M. Kern
31328,Russell Martin
41963,Russell Marx
19126,Russell Mead
92174,Russell Means
82467,Russell Miller
101408,Russell Mitten
78937,Russell Mokhiber
26596,Russell Moon
34126,Russell Murphy
51323,Russell Pavlicek
89573,Russell Pond
55183,Russell Rhodes
84906,Russell Roberts
77225,Russell Robinson
31059,Russell Rocke
81788,Russell Rowland
47730,Russell Shorto
11930,Russell Simmons
42277,Russell Smith
82216,Russell Soaba
47538,Russell Spurr
33874,Russell Stannard
97537,Russell T. Davies
38116,Russell Taylor
44827,Russell Thorndyke
19908,Russell Vorpagel
48367,Russell Warren Howe
63624,Russell Wild
28098,"Russell, Jones"
83362,Rustie Brown
46438,Rusty Berkus
76795,Rusty Brown
62142,Rusty Hallock
86209,Rusty Hoffland
44136,Rusty Miller
52069,Rusty Van Reeves
11197,Ruth  Maran
47839,"Ruth & Clemence, Richard Stout"
44059,Ruth A Wallace
47573,Ruth A. Kocour
62529,Ruth A. Nelson
64025,Ruth A. Sonneborn
12295,Ruth A. Tucker
5116,Ruth Adam
54777,Ruth Adams
34968,Ruth Alana Smith
73088,Ruth Allman
82196,Ruth Altbeker Cyprys
47351,Ruth Ann Keyso
17544,Ruth Ann Lowery
90847,Ruth Ann Manners
22645,Ruth Anne Kocour
89208,Ruth Appleby
19919,Ruth Aproberts
97282,Ruth Ault
55962,Ruth B. Gross
88134,Ruth B. McDowell
3308,Ruth Baetz
52514,Ruth Baker Field
33969,Ruth Barnes Moynihan
38777,Ruth Beebe Hill
10592,Ruth Beechick
63622,Ruth Behar
100039,Ruth Bell
21699,Ruth Bell Alexander
15090,Ruth Bell Graham
26072,Ruth Belov Gross
96820,Ruth Below Gross
38589,Ruth Benedict
2553,Ruth Berger
74165,Ruth Berolzheimer
4187,Ruth Birmingham
20233,Ruth Blackmore
81850,Ruth Bradley Holmes
66833,Ruth Brandon
54206,Ruth Brook
100712,Ruth Brown
34592,Ruth Butler
49514,Ruth C. Butler
95723,Ruth Campbell
81804,Ruth Carrington
53338,Ruth Charney
100245,Ruth Cherry
2184,Ruth Chew
15017,Ruth Coughlin
88242,Ruth Cracknell
93726,Ruth Cranston
52790,Ruth Dale
18774,Ruth Doan MacDougall
57740,Ruth Dudley Edwards
26324,Ruth Duthie
63098,Ruth E. Kelley
65351,Ruth E. St Leger-Gordon
81343,Ruth Elaine Maxwell
30026,Ruth Ellen Kocher
56341,Ruth Elwin Harris
39086,Ruth Eshleman
97981,Ruth Etchells
45343,Ruth F. Poris
77630,Ruth F. Solomon
8858,Ruth Falk
35905,Ruth Fincher
30261,Ruth Fishel
57547,Ruth Fox
51695,Ruth Francisco
61225,Ruth Fredman Cernea
57082,Ruth Fromstein
61195,Ruth Gairns
90638,Ruth Gamberg
64603,Ruth Gardner
75114,Ruth Gay
54290,Ruth Glick
69555,Ruth Glover
84487,Ruth Goode
1341,Ruth Gordon
81039,Ruth Gross
35756,Ruth Gruber
96215,Ruth H Wagner
12346,Ruth H. Calkin
14366,Ruth H. Jacobs
96498,Ruth H. O'Mara
66543,Ruth Hallman
26327,Ruth Hamilton
31247,Ruth Handler
67730,Ruth Hanessian
51313,Ruth Harms Calkin
10137,Ruth Harris
7929,Ruth Hayes
91483,Ruth Heil
9270,Ruth Heller
52931,Ruth Henig
84222,Ruth Herring
101816,Ruth Herrman Siress
53880,Ruth Hertzberg
87181,Ruth Hickman
41985,Ruth Hooker
100695,Ruth Horowitz
83222,Ruth Humleker
22025,Ruth I. Howard
78127,Ruth Ikerman
35741,Ruth Irene Garrett
88255,Ruth Isabel Ross
98945,Ruth J Silverstein
27632,Ruth J. Silverstein
22448,Ruth Jean Dale
29237,Ruth Johnson
51301,Ruth Johnson Jay
56401,Ruth K.  Westheimer
25428,Ruth K. Westheimer
41966,"Ruth K., Dr. Westheimer"
41102,Ruth Kidson
82810,Ruth Klueger
82209,Ruth Kluger
26462,Ruth Krauss
9306,Ruth L. Ozeki
51739,Ruth Lammert-Reeves
17145,Ruth Langan
33100,Ruth Lerner Perle
67141,Ruth Levitas
93552,Ruth Levitt
64155,Ruth Linnea Whitney
16471,Ruth M Arthur
96837,Ruth M. Arthur
82644,Ruth M. Green
62025,Ruth M. Rasey Simpson
26539,Ruth Manley
16212,Ruth Manning-Sanders
3791,Ruth Maran
35909,Ruth Masters
41121,Ruth Mazo Karras
33018,Ruth McGinnis
94526,Ruth McHaney Danner
99296,Ruth McKenney
86998,Ruth Midgley
99818,Ruth Miller
60154,Ruth Minsky Sender
41712,Ruth Montgomery
81269,Ruth Moore
72600,Ruth Moore Malone
13777,Ruth Moorman
8169,Ruth Moose
41566,Ruth Myers
95146,Ruth Nichols
83361,Ruth O. Sun
74891,Ruth Oblander
56773,Ruth Owen
42197,Ruth Ozeki
60864,Ruth P. Thompson
8574,Ruth Park
67246,Ruth Parkin-Gounelas
86602,Ruth Patterson
72958,Ruth Pennebaker
58355,Ruth Pertie
73896,Ruth Peterman
35690,Ruth Peters
9853,Ruth Picardie
60844,Ruth Plumly Thompson
45303,Ruth Poris
24012,Ruth Prawe Jhabvala
1832,Ruth Prawer Jhabvala
9855,Ruth Reichl
50807,Ruth Rejnis
20018,Ruth Rendall
208,Ruth Rendell
81344,Ruth Richert Jones
92853,Ruth Robbins
45921,Ruth Roosevelt
67645,Ruth Rosen
54843,Ruth Ross
22213,Ruth Ryan Langan
74651,Ruth S Hummel
82814,Ruth S. Corinna
72986,Ruth S. Jacobowitz
50367,Ruth S. Knowles
17709,Ruth S. Noel
51442,Ruth Sanderson
36241,Ruth Sawyer
82986,Ruth Schumann
89215,Ruth Schwartz Cowan
42268,Ruth Schweikert
27043,Ruth Scofield
87652,"Ruth Shannon, Odor"
93488,Ruth Shick Montgomery
22378,Ruth Sidel
98623,Ruth Sienkiewicz-Mercer
82306,Ruth Silnes
100222,Ruth Silverman
47597,Ruth Silverstein
85111,Ruth Silvestre
45725,Ruth Smith
60813,Ruth Sochard
85977,Ruth Spack
53861,Ruth Spear
97144,Ruth Stafford Peale
28075,Ruth Starke
96178,Ruth Stearns Egge
72615,Ruth Stewart
21083,Ruth Stiles Gannett
96495,Ruth Stout
100198,Ruth Sullivan
71671,Ruth T  Brown
10764,Ruth Teichroeb
49590,Ruth Thompson
18246,Ruth Thomson
64587,Ruth Trickey
87581,Ruth Van Der Maas
17904,Ruth Van Waerebeek-Gonzalez
92845,Ruth Vanita
41859,Ruth W. Miller
27102,Ruth Walker
17614,Ruth Wallace-Brodeur
4374,Ruth Warrick
6019,Ruth Westheimer
47253,Ruth White
81419,Ruth Whitman
39064,Ruth Willock
13120,Ruth Wind
29760,Ruth Wolff
76039,Ruth Wolverton
26505,Ruth Wyner
27960,Ruth Y. Radin
31397,Ruth Yaron
66646,Ruth Young
20721,Ruth Zucker
74326,"Ruth, Dr. Westheimer"
64064,Ruth-Alice Von Bismarck
84457,Ruth-Ann Clurman
52064,Ruth-Miriam Garnett
17624,Ruth. Bornstein
44951,Ruth. Brook
71574,Ruth. Hertzberg
63153,Ruthann Lobo
59556,Ruthann Robson
10360,Ruthanne Lum McCunn
82806,Ruthe Eshleman
47083,Ruthe Furie
97327,Ruthellen Josselson
14930,Rutherford Hayes Platt
29002,Rutherford Montgomery
12032,Ruthie Bolton
19754,Ruthilde Kronberg
84491,Ruthy Alon
53382,Rutiger Knox
51626,Rutledge Etheridge
38662,Rutter
31789,Ruud Van Der Rol
26121,Ruud van der Rol
33452,Rux Martin
67805,Ruy Castro
89786,Ryan
22834,Ryan Ann Hunter
61541,Ryan Bigge
61411,Ryan Dancey
76886,Ryan Herndon
37012,Ryan Herrington
75274,Ryan Hughes
99329,Ryan Omega
8796,Ryan Russell
99310,Ryan Stattelman
65764,Ryan Ver Berkmoes
9982,Ryan White
28856,Ryanne Corey
53792,Ryder Brady
56442,Ryder Stacy
41039,Ryder Syvertsen
21050,Ryder Windham
101909,Ryel  Kestenbaum
43097,Ryne D. Pearson
16234,Ryne Douglas Pearson
11611,Ryo Mizuno
35807,Ryo Takamisaki
95987,Ryoko Nishida
1451,Ryszard Kapuscinski
20188,Ryszard Ziemak
63488,Ryu Murakami
63385,Ryuichi Yoshii
79546,Ryunosuke Akutagawa
79520,Ryusaku Tsunoda
14053,RyÃ?Â» Murakami
18959,RÃ?Â©gine Deforges
30269,RÃ?Â©gine Pernoud
14055,RÃ?Â©gis De Sa Moreira
77656,RÃ?Â©gis Debray
69905,RÃ?Â©gis Jauffret
69820,RÃ?Â©gis Loisel
64292,RÃ?Â©jean Ducharme
72289,RÃ?Â©nÃ?Â© Fallet
42062,RÃ?Â¼diger Dahlke
71622,RÃ?Â¼diger Hoffmann
11390,RÃ?Â¼diger Nehberg
11360,RÃ?Â¼diger Schmidt
65730,RÃ©gine Deforges
54446,RÃ©mo Forlani
56233,RÃ¼diger Hoffmann
7692,S
24601,S A Handford
22222,S Cameron
20354,S Dali
92156,S Dziemianowicz
63007,S Fischer-Fabian
84658,S JOHNSON
64914,S Kirby
20639,S Lauro
77604,S M Stirling
50935,S MacDonald
69057,S Moore
38511,S O'Sullivan
37434,S P. Somtow
70492,S Rabin
78236,S Rand
91775,S Saunders
94838,S Schwarz-Bart
60236,S Severgnini
54264,S T Ting Wong
5654,S Young
16289,S Zweig
67150,S-Oshitsu Sen
10772,S.  Gross
49491,S. (Serge) Berland-DelÃ?Â©pine
47823,S. A. Barnett
56029,S. A. Cornell
5363,S. A. Kramer
77953,S. A. Snyder
33540,S. A. Stanley
39457,S. A. Swiniarski
97383,S. Abel
53733,S. Adams Sullivan
76094,S. Alexander Rippa
91166,S. Allyn Schaeffer
75582,S. Anahory
10175,S. Andrew Swann
93387,S. Anthony Baron
41422,S. Ashworth
67698,S. B. Hough
73754,S. Bambaren
16216,S. Beckett
44948,S. Bell
87113,S. Beth Atkin
58378,S. Bruce Narramore
42399,S. Brussolo
56726,S. Burnford
24278,S. C. Cohen
88019,S. Camp
8685,S. Cannavo
26936,S. Carrighar
79982,S. Chomet
28983,S. Christian
81524,S. Christian Albright
39984,S. Claus
48965,S. Conway Morris
21571,S. Coonts
82036,S. Craig. Glickman
88567,S. D. Gordon
17344,S. D. Perry
52495,S. D. Tooley
52509,S. D. Tower
18426,S. Dale McLemore
27897,S. E. Chase
38728,S. E. Frost
17050,S. E. Gontarski
34046,S. E. Heller
2858,S. E. Hinton
94814,S. E. Lee
52596,S. E. Mills
72439,S. Earl Dubbel
38628,S. Ellis
73782,S. Endo
27686,S. F. Black
36028,S. F. Dean
28148,S. Fatikow
71273,S. Featherstone
45815,S. Francis
21241,S. Frank
49653,S. Freud
89588,S. G.Â?Â?Â?Â? Bell
38961,S. Gilbert
83696,S. Gorman
98755,S. Gottwald
91860,S. Gretz
61751,S. Gross
63719,S. H Burton
51542,S. H Tan
81948,S. H. Butcher
83859,S. H. Fernando
20262,S. H. Scott
27488,S. Hamilton
42300,S. Harold Collins
46820,S. Hildegard
84752,S. Himmelweit
73553,S. Howard Padwee
86601,S. Hughes
69405,S. I. Fishgal
40609,S. I. Hayakawa
74954,S. I. Martin
46978,S. J. Cassidy
100445,S. J. Connolly
4913,S. J. Gaither
24349,S. J. Perelman
26300,S. J. Rozan
95464,S. Jack Odell
9773,S. Jason Black
55223,S. Jones
74956,S. K. Epperson
18872,S. K. McClafferty
52421,S. K. Rizzolo
18921,S. K. Tillyard
39118,S. Kaplan
65154,S. King
42078,S. Klein-Vogelbach
23117,S. L. Cullars
52072,S. L. Farrell
58826,S. L. Florian
67417,S. L. Price
35492,S. L. Rottman
6545,S. L. Viehl
6366,S. Lane Poole
95411,S. Le Fanu
35633,S. Leigh
80738,S. Lenz
99476,S. Louise Underdahl
44842,S. M Tritton
98462,S. M. Butterfield
98548,S. M. Crean
14475,S. M. Gunn
12042,S. M. H Collin
13517,S. M. Stirling
75616,S. Markasan
83888,S. Mayes
43406,S. Meretzky
26579,S. Metzner
88640,S. Michael Wilcox
52416,S. Miller
81906,S. Moran
47330,S. Morgenstern
16039,S. Morris Engel
88041,S. Moskowitz
59406,S. Novick
44774,S. P Somtow
60947,S. P. Hozy
49605,S. P. Somtow
75745,S. Persec
45240,S. R. Martin
65447,S. Radhakrishnan
78793,S. Rickly Christian
69729,S. Robert Lichter
51767,S. Roy L. Hawkins
35068,S. S. Gorman
45849,S. S. Patterson
32861,S. S. Van Dine
82249,S. Scott Zimmerman
82829,S. Sheri Tepper
33956,S. Stephenson Smith
39368,S. T. Haymon
21959,S. T. Joshi
89653,S. Todd Cook
94719,S. Tromel-Plotz
82515,S. Truett Cathy
24179,S. V. Date
34080,S. W. Brouwer
16843,S. W. Hawking
90720,S. Westoby
71395,S. Weston
10635,S. Wise Bauer
40913,S. Woods
72621,S.-A. Steeman
101274,S.A. Berlitz
31185,S.A. Hillman
27202,S.A. Swiniarski
70145,S.B. Sutton
50524,S.D. Norris
2851,S.D. Perry
74087,S.E. Foster
16558,S.E. HINTON
33671,S.E. Hinton
95272,S.F. Said
14683,S.F.X. Dean
49242,S.H. Jacob
39113,S.H. Kaplan
88144,S.I. Artists
56934,S.J. Perelman
29956,S.K. Bollin
47777,S.K. Epperson
96829,S.K. Langer
64621,S.K. Naib
9032,S.K. Pitzele
86753,S.K. Sykes
91111,S.L. Berry
87202,S.L. Lipson
18832,S.M. Stirling
73973,S.M. Ulam
4492,S.N. Lewitt
30917,S.P. Somotow
9155,S.P. Somtow
67697,S.R. Martin
65715,S.S. Cerezo
64532,S.S. Gorman
56652,S.S. Van Dine
12481,S.T. Haymon
88123,S.T. Tan
20248,S.Vere Benson
27299,S.W. Bradford
56234,S.W. Foster
15337,S.W. Hubbard
22313,S/N 008-046-00146-4
74888,SABIN WILLETT
53329,SAIRA SHAH
37498,SALLIE BISSELL
63512,SALLY BEDELL SMITH
91640,SALLY LUCAS
7645,SALLY MANDEL
63199,SALLY WRIGHT
6162,SALMAN RUSHDIE
68766,SALWAY L
19107,SAM HAMILL
100947,SAM JR LIGHTNER
54179,SAM KEEN
71804,SAM LIPSYTE
52984,SAM SNEAD
25128,SAMUEL BERCHOLZ
43918,SAMUEL BUTLER
1157,SANDOR MARAI
1522,SANDRA BROWN
24619,SANDRA CANFIELD
863,SANDRA CISNEROS
5276,SANDRA DAY O'CONNOR
37852,SANDRA FORD WALSTON
29834,SANDRA P. ALDRICH
63056,SANDRA STEINGRABER
4296,SANDRA WEST PROWELL
40738,SANDRO MEALLET
12927,SARA DONATI
40485,SARA JEANNETTE DUNCAN
2647,SARA PARETSKY
58024,SARA WHEELER
19743,SARAH ALBEE
55679,SARAH ANDERSON
51736,SARAH ASH
31507,SARAH BIRD
57290,SARAH CAUDWELL
48135,SARAH DUNANT
10667,SARAH GRAVES
5711,SARAH L. DELANY
57101,SARAH LUKAS
43782,SARAH MACDONALD
41539,SARAH MASON
74814,SARAH MURGATROYD
32877,SARAH SMITH
17715,SARAH STONE
37727,SARAH WELLS
41666,SARI HORWITZ
23628,SARK
100657,SCARLETT THOMAS
21687,SCOTT CIENCIN
28662,SCOTT DIKKERS
72447,SCOTT EDELMAN
83688,SCOTT GRAY
19450,SCOTT LASSER
2728,SCOTT O'DELL
18761,SCOTT PHILLIPS
20672,SCOTT SHAW
19173,SCOTT YOUNG
47377,SEAMUS DEANE
28964,SEAN KELLY
92318,SEAN MURPHY
17916,SEBASTIAN DE GRAZIA
19437,SEBASTIAN FAULKS
61760,SEIGO NAKAO
41912,SETH SWIRSKY
86711,SEUNG SAHN
6536,SHAKTI GAWAIN
33911,SHAN SA
24782,SHANA ABE
96332,SHANE OSBORN
2641,SHARI LEWIS
17106,SHARI MACDONALD
22978,SHARON BOKOSKE
71302,SHARON JARVIS
25348,SHARON KAY PENMAN
27845,SHARON LERNER
70442,SHARON NAYLOR
37448,SHARON OLDS
31373,SHARON SALZBERG
502,SHARYN MCCRUMB
67196,SHAUN ASSAEL
25127,SHAUN MCNIFF
10045,SHEILA BURNFORD
11848,SHEILA GORDON
55570,SHEILA KITZINGER
23347,SHEILA WATSON
100956,SHEILA WILLIAMS
39781,SHELBY FOOTE
61605,SHELBY HEARON
31145,SHELBY L. STANTON
18909,SHELDON KOPP
12037,SHELDON SIEGEL
56853,SHEP GREENE
10385,SHERI REYNOLDS
15822,SHERRI RIFKIN
59770,SHERRY RUTH ANDERSON
53008,SHERWIN B. NULAND
58949,SHIRLEY ANN GRAU
63314,SHIRLEY JACKSON
27452,SHIRLEY RAYE REDMOND
79625,SHOBA NARAYAN
4232,SHYAM SELVADURAI
31002,SIBYLLE KNAUSS
100043,SID FLEISCHMAN
89976,SIDNEY HARMAN
16540,SIDNEY SHELDON
79290,SIGRID UNDSET
13228,SILAS HOUSE
92348,SILVA MEHTA
24899,SIMON BOND
62961,SIMON BRETT
18400,SIMON COWELL
47644,SIMON SCHAMA
16850,SIMON SINGH
25412,SIMON TOLKIEN
58837,SIMONE DE BEAUVOIR
7626,SIMONE SIMMONS
37053,SINCLAIR BROWNING
32996,SINCLAIR LEWIS
43933,SIR JAMES KNOWLES
39594,SKIP PRESS
99429,SMITH
57353,SONDRA MARSHAK
20364,SONS
228,SOPHIE KINSELLA
15634,SOPHY BURNHAM
48255,SPENCER DUNMORE
5781,STAN BERENSTAIN
94809,STAN RICE
32647,STANLEY CROUCH
3739,STANLEY POTTINGER
68039,STANLEY ROSEN
78541,STANLEY TURECKI
50557,STANTON SAMENOW
7055,STARBUCK O'DWYER
18611,STASE MA MICHAELS
56042,STEFAN KANFER
98725,STEIN
37832,STEPHANIE BARRON
73796,STEPHANIE CALMENSON
74646,STEPHANIE ELIZONDO GRIEST
65662,STEPHANIE KAZA
91526,STEPHANIE PIERSON
58485,STEPHANIE SPINNER
12499,STEPHEN BAKER
25725,STEPHEN BAXTER
89182,STEPHEN COONTS
71611,STEPHEN COPE
2169,STEPHEN CRANE
62741,STEPHEN DAVIS
3763,STEPHEN FREY
972,STEPHEN FRIED
53698,STEPHEN FRY
3101,STEPHEN HAWKING
11687,STEPHEN J. SANSWEET
26883,STEPHEN JAY GOULD
2993,STEPHEN KENDRICK
82778,STEPHEN KIMBER
3233,STEPHEN KING
17834,STEPHEN KRENSKY
5323,STEPHEN LEACOCK
30582,STEPHEN LEVINE
54475,STEPHEN MANES
12587,STEPHEN MITCHELL
58981,STEPHEN PHD GULLO
719,STEPHEN R. DONALDSON
68070,STEPHEN SEGALLER
3767,STEPHEN WHITE
51699,STEPHEN WOODWORTH
3869,STEPHEN WRIGHT
71245,STERLING SEAGRAVE
55476,STEVE AUGARDE
48075,STEVE BERRY
2600,STEVE FRIEDMAN
36238,STEVE GRAY
64934,STEVE MITCHELL
81462,STEVE PERRY
55249,STEVE PETUSEVSKY
62451,STEVE SCHIRRIPA
51756,STEVEN BARNES
5277,STEVEN BOCHCO
72154,STEVEN CARTER
31517,STEVEN COJOCARU
62582,STEVEN DASHEFSKY
71375,STEVEN MD BRATMAN
10126,STEVEN MILLHAUSER
11659,STEVEN PRESSFIELD
84627,STEVEN RINEHART
33801,STEVEN SHERRILL
33427,STEWART O'NAN
61648,STOKER BRAM
79011,STUART WALTON
62690,STUDS TERKEL
1714,SUE GRAFTON
31114,SUE HALPERN
77123,SUE KASSIRER
1144,SUE MARGOLIS
3919,SUE MILLER
75242,SUE SPITLER
27117,SUE STICKLAND
83807,SUGURU AKUTSU
66134,SUJATA BRISTOW
21942,SUN TZU
57905,SUSAN BETH PFEFFER
23245,SUSAN BLAKE
34096,SUSAN CAROL MCCARTHY
12179,SUSAN CARROLL
85212,SUSAN CHAPPELL
81809,SUSAN CONANT
92530,SUSAN FEUER
39155,SUSAN FROMBERG SCHAEFFER
45415,SUSAN HERTOG
49417,SUSAN HOWATCH
58724,SUSAN JEFFERS
22271,SUSAN JOHNSON
68045,SUSAN KRAMER O'NEILL
27834,SUSAN KRINARD
2644,SUSAN LUDINGTON-HOE
33784,SUSAN LYDON
3044,SUSAN MINOT
2317,SUSAN ORLEAN
31277,SUSAN PARKER
54210,SUSAN SCHADE
70056,SUSAN ZIMMERMANN
2111,SUSANNA KAYSEN
28037,SUSANNA MOODIE
39259,SUSANNA MOORE
6411,SUZAN-LORI PARKS
3360,SUZANNE BROCKMANN
10997,SUZANNE FALTER-BARNS
31955,SUZANNE FINSTAD
61,SUZANNE FISHER STAPLES
78273,SUZANNE FORSTER
54856,SUZANNE HARPER
83264,SUZANNE LAVERT
15744,SUZANNE MATSON
15764,SUZANNE PROULX
8844,SUZANNE SOMERS
66673,SUZY PIZZUTI
49360,SVEN BIRKERTS
80369,SYD FIELD
95257,SYDELLE KRAMER
10770,SYDNEY TAYLOR
9818,SYLVIA PLATH
68639,SYLVIA RIMM
41519,Sa SaintetÃ?Â© Tenzin Gyatso
7159,Sa Shan
68120,Sa-Carneiro
99781,Saartje Burgerhart
65855,Sabato
94985,Sabin
22850,Sabin Willett
100272,Sabina Flanagan
9690,Sabina Grant
84648,Sabina Murray
62594,Sabina Naber
44992,Sabina Wurmbrand
42051,Sabine Anagnostou
30055,Sabine Annuscheit
76252,Sabine Asgodom
44653,Sabine Baring-Gould
51396,Sabine Blau
18856,Sabine Blazy
85782,Sabine Csampai
34948,Sabine Deitmer
77594,Sabine Domnick
17174,Sabine Durrant
